CD,STN,ITEMNO,REGISTRATIONDATE,PASSDATE,RELEASEDATE,TIME,CPC,CONSIGNEEPIN,CONSIGNEENAME,AGENTPIN,AGENTNAME,CONSIGNORNAME,IDFNUMBER,CON,COO,CFS,z,PRODUCTDESCRIPTION,BRAND,SIZE_AH,GRADE,ITEMGROSSWEIGHT,ITEMNETWEIGHT,QUANTITY,UNIT_WEIGHT,CUSTOMSVALUE,FOBVALUE,FOBINVOICEAMOUNT,DECLARED_PRICE,AVG_PRICE,FOBCURRENCYCODE,UNIT,IMPORTDUTY,EXCISEDUTY,VAT,EXPORTDUTY,TAXCOMPUTED,TAXREMITTED,DUTYRATE,VATRATE,EXCISERATE,CURRENCY,EXCHANGERATE
2020ICD221209,ICD,27,21-Jul-20,21-Jul-20,22-Jul-20,1,C400,P051767235P    ,UNITY SHIPPING AND FREIGHT COMPANY LIMIT,P051335340W    ,JOPUKA LOGISTIC LIMITED,HENG TAI CHANG LIMITED,E2006347187,CN ,CN ,ICD ,85071000,10CTNS OF MOTORCYCLE CG150 BATTERY,UNKNOWN,,MOTORCYCLE,300,290,100,3,34675,300,32267,323,,USD,u ,8669,0,15209,0,36937,0,25,14,0,USD,108
2020MSA7576909,MSA,4,10-Jul-20,10-Jul-20,13-Jul-20,3,C400,P051319722E    ,HOUSEMART CO LIMITED,P051200869Z    ,DELTA EXPRESS,CN CENTURY TRADING LIMITED,E2006347276,CN ,CN ,IIL ,85071000,1X40FT CNER STC BATTERY 6-GMF,UNKNOWN,,UNKNOWN,70,60,6,10,80466,710,75804,12634,,USD,u ,20116,0,75104,0,182395,0,25,14,0,USD,107
2020MSA7642030,MSA,1,19-Sep-20,25-Sep-20,01-Oct-20,12,C400,A001229291Z    ,ARROZ RICE SUPPLY C/O YUSUF SHABIR HUSSE,P051176602S    ,INLAND AFRICA LOGISTICS LIMITED,WORLDWIDE COMMTRADE PVT LTD AC ASCENT GR,E2006347282,IN ,IN ,BFT ,10063000,INDIAN LONG GRAIN WHITE RICE GRADE 2 IN 25KG PP BAGS IN 10X20FT CNERS HSE/HSE,RED ROSE,NA,2,260832,260000,260000,1,11176205,91520,9934386,38,,USD,kg,5637970,0,0,0,5637970,0,35,0,0,USD,109
2020MSA7655211,MSA,1,06-Oct-20,23-Oct-20,26-Oct-20,20,C400,A001229291Z    ,ARROZ RICE SUPPLY C/OYUSUF SHABIR HUSSEI,P051176602S    ,INLAND AFRICA LOGISTICS LIMITED,WORLDWIDE COMMTRADE PVT LTD A/C ASCENT G,E2006347282,IN ,IN ,AUT ,10063000,INDIAN LONG GRAIN WHITE RICE GRADE 2 IN 25KG BAGS IN 20X20FT CNERS HSE/HSE,RED ROSE,NA,2,521664,520000,520000,1,22472752,183040,19875453,38,,USD,kg,11291176,0,0,0,11291176,0,35,0,0,USD,109
2020MSA7618854,MSA,1,25-Aug-20,04-Sep-20,04-Sep-20,10,C400,A001229291Z    ,ARROZ RICE SUPPLY C/OYUSUF SHABIR HUSSEI,P051176602S    ,INLAND AFRICA LOGISTICS LIMITED,WORLDWIDE COMMTRADE PVT LTD A/C ASCENT G,E2006347282,IN ,IN ,AUT ,10063000,INDIAN LONG GRAIN RICE-GRADE 2 IN 25KG PP BAGS IN 10X20FT CNERS HSE/HSE,UNKNOWN,NA,2,260832,260000,260000,1,11187119,91520,9894117,38,,USD,kg,5302544,0,0,0,5302544,0,35,0,0,USD,108
2020MSA7642042,MSA,1,19-Sep-20,01-Oct-20,02-Oct-20,13,C400,A001229291Z    ,YUSUF SHABIR HUSSEIN ALIBHAI C/O ARROZ R,P051176602S    ,INLAND AFRICA LOGISTICS LIMITED,WORLDWIDE COMMTRADE PVT LTD A/C ASCENT G,E2006347298,IN ,IN ,BFT ,10063000,INDIAN WHITE RICE-GRADE 2 IN 50KG PP BAGS IN 10X20FT CNERS HSE/HSE,RED ROSE,NA,2,260728,260000,260000,1,11063314,90480,9821495,38,,USD,kg,5637970,0,0,0,5637970,0,35,0,0,USD,109
2020MSA7595382,MSA,1,30-Jul-20,03-Aug-20,15-Aug-20,16,C400,A001229291Z    ,YUSUF SHABIR HUSSEIN ALIBHAI,P051176602S    ,INLAND AFRICA LOGISTICS LIMITED,WORLDWIDE COMMTRADE PVT LTD A/C ASCENT G,E2006347298,IN ,IN ,BFT ,10063000,INDIAN WHITE RICE-GRADE 2 IN 50KG PP BAGS IN 10X20FT CNERS HSE/HSE,UNKNOWN,NA,2,260728,260000,260000,1,11075813,90480,9782698,38,,USD,kg,5302544,0,0,0,5302544,0,35,0,0,USD,108
2020MSA7604054,MSA,1,10-Aug-20,25-Aug-20,26-Aug-20,16,C400,A001229291Z    ,ARROZ RICE SUPPLY C/O YUSUF SHABIR HUSSE,P051176602S    ,INLAND AFRICA LOGISTICS LIMITED,WORLDWIDE COMMTRADE PVT LTD A/C ASCENT G,E2006347298,IN ,IN ,BFT ,10063000,INDIAN LONG GRAIN WHITE RICE IN 50KG GRADE 2 IN 10X20FT CNERS HSE/HSE,RED ROSE,NA,2,260728,260000,260000,1,11112886,90840,9820022,38,,USD,kg,5302544,0,0,0,5302544,0,35,0,0,USD,108
2020MSA7655233,MSA,1,06-Oct-20,23-Oct-20,26-Oct-20,20,C400,A001229291Z    ,ARROZ RICE SUPPLY C/OYUSUF SHABIR HUSSEI,P051176602S    ,INLAND AFRICA LOGISTICS LIMITED,WORLWIDE COMMTRADE PVT LTD A/C ASCENT GR,E2006347298,IN ,IN ,AUT ,10063000,INDIAN LONG GRAIN WHITE RICE GRADE 2 IN 50KG BAGS IN 10X20FT CNERS HSE/HSE,RED ROSE,NA,2,260728,260000,260000,1,11123447,90480,9824798,38,,USD,kg,5645588,0,0,0,5645588,0,35,0,0,USD,109
2020MSA7595055,MSA,1,30-Jul-20,05-Aug-20,08-Aug-20,9,C400,P051779520Q    ,OKA GROUP LIMITED,P051428436I    ,TIDAL LOGISTICS LIMITED,M/S AL ASAD RICE MILLS,E2006347669,PK ,PK ,MIT ,10063000,"PAKISTANI LONG GRAIN MILLED RICE GRADE I, BRAND-FAMILY, PACKED IN BAGS OF 20kg/4x10kg/8x5kg",FAMILY,NA,1,75824,75000,75000,1,3132777,27000,2919240,39,,USD,kg,1529580,0,0,0,1529580,0,35,0,0,USD,108
2020ICD223289,ICD,12,29-Jul-20,29-Jul-20,30-Jul-20,1,C400,P051359600B    ,NEW TITANIC JACARANDA GENERAL SPARES LIM,P051159788V    ,VASTERGUARD TRADING COMPANY LIMITED,LIM LAM LIMITED,E2006347698,CN ,CN ,ICD ,85071000,RHINOPARTS MOTORCYCLE BATTERY MODEL 12N5GEL/12N7-3B/ 12N3 GEL HONDA,UNKNOWN,,MOTORCYCLE,2731,2731,1500,2,192675,1500,162180,108,,USD,u ,48169,0,6260,0,15202,0,25,14,0,USD,108
2020MSA7597107,MSA,1,03-Aug-20,04-Aug-20,04-Aug-20,1,C400,P051628780X    ,JASCOM INTERNATIONAL LIMITED,P051428427H    ,DOT COM CONSULTANTS LIMITED,PREMIUM EXPORTS,E2006347821,IN ,IN ,MTC ,10063000,14 X 20 INDIAN LONG GRAIN WHITE RICE GRADE I,UNION,NA,1,365092,364000,364000,1,15892908,137046,14774532,41,,USD,kg,7423562,0,0,0,7423562,0,35,0,0,USD,108
2020MSA7584351,MSA,10,18-Jul-20,18-Jul-20,18-Jul-20,0,C400,P051432333R    ,AHDI  INVESTMENT CO LIMITED,P051311817K    ,HANGOOL INVESTMENT GROUP LIMITED,NO.1 TRADING,E2006348065,CN ,CN ,RLC ,85071000,AUTO SPARE PARTS AND ACCESSORIES - CAR BATTERIES,UNKNOWN,,MV,150,150,6,25,22292,200,21400,3567,,USD,u ,5573,0,1360,0,3303,0,25,14,0,USD,108
2020ICD225170,ICD,6,06-Aug-20,06-Aug-20,06-Aug-20,0,C400,P051588880C    ,NGUVU RIDING CENTER LIMITED,P051335340W    ,JOPUKA LOGISTIC LIMITED,GUANGZHOU ESOO MOTORCYCLE ACCESSORIES CO,E2006348243,CN ,CN ,ICD ,85071000,70PKGS OF MOTORCYCLE 12N5-BS BATTERY,UNKNOWN,,MOTORCYCLE,1410,1300,700,2,264191,2100,226395,323,,USD,u ,66048,0,193671,0,539512,345841,25,14,0,USD,108
2020ICD232196,ICD,34,03-Sep-20,04-Sep-20,08-Sep-20,5,C400,P000595101M    ,COOPER MOTOR CORP K LIMITED,P051135829Z    ,DAMCO LOGISTICS KENYA LIMITED,FORD INTERNATIONAL SERVICES,E2006348323,AE ,ZA ,ICD ,85071000,"BATTERY, BAT ASY                 ",UNKNOWN,,UNKNOWN,562,562,23,24,477273,4236,458847,19950,,USD,u ,119318,0,25079,0,60906,0,25,14,0,USD,108
2020ICD229435,ICD,2,24-Aug-20,24-Aug-20,26-Aug-20,2,C400,P051588880C    ,NGUVU RIDING CENTER LIMITED,P051335340W    ,JOPUKA LOGISTIC LIMITED,GUANGZHOU ESOO MOTORCYCLE ACCESSORIES CO,E2006348414,CN ,CN ,ICD ,85071000,MOTORCYCLE 12N9-BS BATTERY,UNKNOWN,,MOTORCYCLE,1260,1200,504,2,182081,1512,163461,324,,USD,u ,45520,0,92928,0,225683,0,25,14,0,USD,108
2020ICD229435,ICD,1,24-Aug-20,24-Aug-20,26-Aug-20,2,C400,P051588880C    ,NGUVU RIDING CENTER LIMITED,P051335340W    ,JOPUKA LOGISTIC LIMITED,GUANGZHOU ESOO MOTORCYCLE ACCESSORIES CO,E2006348414,CN ,CN ,ICD ,85071000,MOTORCYCLE 12N7A-BS BATTERY,UNKNOWN,,MOTORCYCLE,2450,2400,980,2,354046,2940,317840,324,,USD,u ,88511,0,133641,0,324557,0,25,14,0,USD,108
2020ICD229435,ICD,3,24-Aug-20,24-Aug-20,26-Aug-20,2,C400,P051588880C    ,NGUVU RIDING CENTER LIMITED,P051335340W    ,JOPUKA LOGISTIC LIMITED,GUANGZHOU ESOO MOTORCYCLE ACCESSORIES CO,E2006348414,CN ,CN ,ICD ,85071000,MOTORCYCLE 12N6.5-BS BATTERY,UNKNOWN,,MOTORCYCLE,1250,1200,500,2,180636,1500,162163,324,,USD,u ,45159,0,41755,0,116317,74562,25,14,0,USD,108
2020ICD229435,ICD,4,24-Aug-20,24-Aug-20,26-Aug-20,2,C400,P051588880C    ,NGUVU RIDING CENTER LIMITED,P051335340W    ,JOPUKA LOGISTIC LIMITED,GUANGZHOU ESOO MOTORCYCLE ACCESSORIES CO,E2006348414,CN ,CN ,ICD ,85071000,MOTORCYCLE 12N5-BS BATTERY,UNKNOWN,,MOTORCYCLE,1250,1200,500,2,180636,1500,162163,324,,USD,u ,45159,0,53663,0,130324,0,25,14,0,USD,108
2020MSA7613711,MSA,1,19-Aug-20,21-Aug-20,21-Aug-20,2,C400,P051622777Z    ,EDIBLE FOODS DISTRIBURORS LIMITED,P051428436I    ,TIDAL LOGISTICS LIMITED,KHAN RICE MILLS,E2006348920,PK ,PK ,MIT ,10063000,"5X20FT CNTRS S T C PAKISTANI PK-386 PARBOILED RICE PACKED IN 25KG BAGS, MUMTAZ BRAND   (MSKU4286325)",PARBOILED RICE,NA,1,131144,130000,130000,1,6005293,52000,5636249,43,,USD,kg,2651272,0,0,0,2651272,0,35,0,0,USD,108
2020MSA7607309,MSA,1,13-Aug-20,26-Aug-20,26-Aug-20,13,C400,P051628780X    ,JASCOM INTERNATIONAL LIMITED,P051428427H    ,DOT COM CONSULTANTS LIMITED,MAYA IMPEX,E2006349149,IN ,IN ,POR ,10063000,13 X 20 INDIAN WHITE RICE GRADE I,UNION,NA,1,339040,338000,338000,1,14693021,127338,13765556,41,,USD,kg,6893307,0,0,0,6893307,0,35,0,0,USD,108
2020MSA7627274,MSA,30,02-Sep-20,04-Sep-20,07-Sep-20,5,C400,A001128032D    ,PANKAJJAYANTILALSHAH,P000620648P    ,MARITIME FREIGHT CO LTD,HARIHAR FOODS PVT LTD,E2006349360,IN ,IN ,AUT ,10063000,7 PKGS PARK BOILED RICE NON BASMATI (EACH BAG 25 KGS),UNKNOWN,NA,UNKNOWN,175,175,175,1,13135,117,12701,73,,USD,kg,4597,0,0,0,4597,0,35,0,0,USD,108
2020MSA7627274,MSA,32,02-Sep-20,04-Sep-20,07-Sep-20,5,C400,A001128032D    ,PANKAJJAYANTILALSHAH,P000620648P    ,MARITIME FREIGHT CO LTD,HARIHAR FOODS PVT LTD,E2006349360,IN ,IN ,AUT ,10063000,40 PKGS BROKEN RICE AND KHICHDI RICE  NON BASMATI (EACH BAG 25 KGS),UNKNOWN,NA,UNKNOWN,1004,1000,1000,1,65534,585,63368,63,,USD,kg,22937,0,0,0,22937,0,35,0,0,USD,108
2020ICD223758,ICD,2,01-Aug-20,03-Aug-20,18-Aug-20,17,C400,P051311385W    ,REAL AUTO SPARES LIMITED,P051149916B    ,SPEEDEX LOGISTICS LIMITED,AL ANOOD AUTO SPARE PARTS TRADING CO.L.L,E2006349447,AE ,KR ,ICD ,85071000,MAXILIFE PLUS BRAND AUTOMOTIVE BATTERIES-CMF56638,MAXILIFE,,MV,176,176,10,18,35769,330,35680,3568,,USD,u ,8942,0,36185,0,100800,64615,25,14,0,USD,108
2020ICD223758,ICD,1,01-Aug-20,03-Aug-20,18-Aug-20,17,C400,P051311385W    ,REAL AUTO SPARES LIMITED,P051149916B    ,SPEEDEX LOGISTICS LIMITED,AL ANOOD AUTO SPARE PARTS TRADING CO.L.L,E2006349447,AE ,IN ,ICD ,85071000,MAXILIFE GOLD BRAND AUTOMOTIVE BATTERIES-FMG7-55B24L,MAXILIFE,,MV,130,130,10,13,26447,244,26381,2638,,USD,u ,6612,0,97118,0,235857,0,25,14,0,USD,108
2020ICD223758,ICD,6,01-Aug-20,03-Aug-20,18-Aug-20,17,C400,P051311385W    ,REAL AUTO SPARES LIMITED,P051149916B    ,SPEEDEX LOGISTICS LIMITED,AL ANOOD AUTO SPARE PARTS TRADING CO.L.L,E2006349447,AE ,KR ,ICD ,85071000,MAXILIFE PLUS BRAND AUTOMOTIVE BATTERIES-CMF170,MAXILIFE,,MV,2731,2731,64,43,554958,5120,553574,8650,,USD,u ,138739,0,65620,0,182799,117179,25,14,0,USD,108
2020ICD223758,ICD,9,01-Aug-20,03-Aug-20,18-Aug-20,17,C400,P051311385W    ,REAL AUTO SPARES LIMITED,P051149916B    ,SPEEDEX LOGISTICS LIMITED,AL ANOOD AUTO SPARE PARTS TRADING CO.L.L,E2006349447,AE ,IN ,ICD ,85071000,MAXILIFE PREMIUM BRAND AUTOMOTIVE BATTERIES-FMC6-0038,MAXILIFE,,MV,256,256,10,26,52136,481,52006,5201,,USD,u ,13034,0,55638,0,154991,99353,25,14,0,USD,108
2020ICD223758,ICD,3,01-Aug-20,03-Aug-20,18-Aug-20,17,C400,P051311385W    ,REAL AUTO SPARES LIMITED,P051149916B    ,SPEEDEX LOGISTICS LIMITED,AL ANOOD AUTO SPARE PARTS TRADING CO.L.L,E2006349447,AE ,KR ,ICD ,85071000,MAXILIFE PLUS BRAND AUTOMOTIVE BATTERIES-CMF100,MAXILIFE,,MV,1846,1846,72,26,375377,3463,374441,5201,,USD,u ,93844,0,170714,0,414592,0,25,14,0,USD,108
2020ICD223758,ICD,5,01-Aug-20,03-Aug-20,18-Aug-20,17,C400,P051311385W    ,REAL AUTO SPARES LIMITED,P051149916B    ,SPEEDEX LOGISTICS LIMITED,AL ANOOD AUTO SPARE PARTS TRADING CO.L.L,E2006349447,AE ,KR ,ICD ,85071000,MAXILIFE PLUS BRAND AUTOMOTIVE BATTERIES-CMF150,MAXILIFE,,MV,4797,4797,120,40,975511,9000,973080,8109,,USD,u ,243878,0,25918,0,62944,0,25,14,0,USD,108
2020ICD223758,ICD,8,01-Aug-20,03-Aug-20,18-Aug-20,17,C400,P051311385W    ,REAL AUTO SPARES LIMITED,P051149916B    ,SPEEDEX LOGISTICS LIMITED,AL ANOOD AUTO SPARE PARTS TRADING CO.L.L,E2006349447,AE ,KR ,ICD ,85071000,MAXILIFE PLUS BRAND AUTOMOTIVE BATTERIES-55B24L/NS60L,MAXILIFE,,MV,728,728,56,13,148104,1366,147735,2638,,USD,u ,37026,0,62823,0,152570,0,25,14,0,USD,108
2020ICD223758,ICD,10,01-Aug-20,03-Aug-20,18-Aug-20,17,C400,P051311385W    ,REAL AUTO SPARES LIMITED,P051149916B    ,SPEEDEX LOGISTICS LIMITED,AL ANOOD AUTO SPARE PARTS TRADING CO.L.L,E2006349447,AE ,TR ,ICD ,85071000,PROBAT BRAND AUTOMOTIVE BATTERIES-N70L/65D31L,PROBAT,,MV,1765,1765,92,19,358988,3312,358093,3892,,USD,u ,89747,0,54749,0,152516,97767,25,14,0,USD,108
2020ICD223758,ICD,4,01-Aug-20,03-Aug-20,18-Aug-20,17,C400,P051311385W    ,REAL AUTO SPARES LIMITED,P051149916B    ,SPEEDEX LOGISTICS LIMITED,AL ANOOD AUTO SPARE PARTS TRADING CO.L.L,E2006349447,AE ,KR ,ICD ,85071000,MAXILIFE PLUS BRAND AUTOMOTIVE BATTERIES-CMF120,MAXILIFE,,MV,3315,3315,100,33,674187,6220,672506,6725,,USD,u ,168547,0,52523,0,127556,0,25,14,0,USD,108
2020ICD223758,ICD,7,01-Aug-20,03-Aug-20,18-Aug-20,17,C400,P051311385W    ,REAL AUTO SPARES LIMITED,P051149916B    ,SPEEDEX LOGISTICS LIMITED,AL ANOOD AUTO SPARE PARTS TRADING CO.L.L,E2006349447,AE ,KR ,ICD ,85071000,MAXILIFE PLUS BRAND AUTOMOTIVE BATTERIES-CMF200,MAXILIFE,,MV,1476,1476,30,49,300132,2769,299384,9979,,USD,u ,75033,0,13833,0,38534,24701,25,14,0,USD,108
2020ICD222504,ICD,19,27-Jul-20,27-Jul-20,28-Jul-20,1,C400,P051654805E    ,PIKI TRADING COMPANY LIMITED,P051378490T    ,INDUS LOGISTICS LIMITED,"HONGKONG JIABEN TRADE CO.,LIMITED.",E2006349640,CN ,CN ,ICD ,85071000,3X40 CONTAINING:-PRO HERO BRAND MOTORCYCLE ACCESSORIES -BATTERY.,PRO HERO,,MOTORCYCLE,560,560,500,1,86911,750,81090,162,,USD,u ,21728,0,123748,0,300531,0,25,14,0,USD,108
2020MSA7562792,MSA,15,25-Jun-20,26-Jun-20,29-Jun-20,4,C400,P051117056Y    ,EXACT MARKETING SERVICES LIMITED,P051147704U    ,GLOBAL BUSINESS COMMANDERS LIMITED,AMARA RAJA BATTERIES LTD,E2006349876,IN ,IN ,MIT ,85071000,4X20FT STC NEW AMARON LEAD ACID STORAGE BATTERIES 12V MODEL.EKN AB566112061 ORIGIN INDIA,AMARON,,UNKNOWN,1181,1131,60,19,294888,2716,288972,4816,,USD,u ,73722,0,0,0,16024,16024,25,14,0,GBP,133
2020MSA7562792,MSA,3,25-Jun-20,26-Jun-20,29-Jun-20,4,C400,P051117056Y    ,EXACT MARKETING SERVICES LIMITED,P051147704U    ,GLOBAL BUSINESS COMMANDERS LIMITED,AMARA RAJA BATTERIES LTD,E2006349876,IN ,IN ,MIT ,85071000,4X20FT STC NEW AMARON LEAD ACID STORAGE BATTERIES 12V MODEL NO.EKN HW HC150D04R ORIGIN INDIA,AMARON,,UNKNOWN,1260,1206,64,19,555408,5116,544265,8504,,USD,u ,138852,0,94661,0,229891,0,25,14,0,USD,106
2020MSA7562792,MSA,6,25-Jun-20,26-Jun-20,29-Jun-20,4,C400,P051117056Y    ,EXACT MARKETING SERVICES LIMITED,P051147704U    ,GLOBAL BUSINESS COMMANDERS LIMITED,AMARA RAJA BATTERIES LTD,E2006349876,IN ,IN ,MIT ,85071000,4X20FT STC NEW AMARON LEAD ACID STORAGE BATTERIES 12V MODEL NNO.EKN HL00042B20L ORIGIN INDIA,AMARON,,UNKNOWN,4725,4524,240,19,540921,4982,530069,2209,,USD,u ,135230,0,128070,0,311027,0,25,14,0,USD,106
2020MSA7562792,MSA,7,25-Jun-20,26-Jun-20,29-Jun-20,4,C400,P051117056Y    ,EXACT MARKETING SERVICES LIMITED,P051147704U    ,GLOBAL BUSINESS COMMANDERS LIMITED,AMARA RAJA BATTERIES LTD,E2006349876,IN ,IN ,MIT ,85071000,4X20FT STC NEW AMARON LEAD ACID STORAGE BATTERIES 12V MODEL NO.EKN HL 00105D31L ORIGIN INDIA,AMARON,,UNKNOWN,3189,3053,162,19,731827,6741,717144,4427,,USD,u ,182957,0,77408,0,187991,0,25,14,0,USD,106
2020MSA7562792,MSA,14,25-Jun-20,26-Jun-20,29-Jun-20,4,C400,P051117056Y    ,EXACT MARKETING SERVICES LIMITED,P051147704U    ,GLOBAL BUSINESS COMMANDERS LIMITED,AMARA RAJA BATTERIES LTD,E2006349876,IN ,IN ,MIT ,85071000,4X20FT STC NEW AMARON LEAD ACID STORAGE BATTERIES 12V MODEL EKN AG 600109090 ORIGIN INDIA,AMARON,,UNKNOWN,1772,1696,90,19,442332,4074,433457,4816,,USD,u ,110583,0,49052,0,119126,0,25,14,0,USD,106
2020MSA7562792,MSA,16,25-Jun-20,26-Jun-20,29-Jun-20,4,C400,P051117056Y    ,EXACT MARKETING SERVICES LIMITED,P051147704U    ,GLOBAL BUSINESS COMMANDERS LIMITED,AMARA RAJA BATTERIES LTD,E2006349876,IN ,IN ,MIT ,85071000,4X20FTSTC NEW AMARON LEAD ACID STORAGE BATTERIES 12V MODEL NO.EKN AG 555155050 ORIGIN INDIA,AMARON,,UNKNOWN,1181,1131,60,19,280297,2582,274673,4578,,USD,u ,70074,0,1349,0,3276,0,25,14,0,USD,107
2020MSA7562792,MSA,1,25-Jun-20,26-Jun-20,29-Jun-20,4,C400,P051117056Y    ,EXACT MARKETING SERVICES LIMITED,P051147704U    ,GLOBAL BUSINESS COMMANDERS LIMITED,AMARA RAJA BATTERIES LTD,E2006349876,IN ,IN ,MIT ,85071000,4X20FT STC NEW AMARON LEAD ACID BATTERIES 12V MODEL NO.EAM HW HC620D31R ORIGIN INDIA,AMARON,,UNKNOWN,4252,4071,216,19,1042837,9606,1021914,4731,,USD,u ,260709,0,118142,0,286917,0,25,14,0,USD,106
2020MSA7562792,MSA,9,25-Jun-20,26-Jun-20,29-Jun-20,4,C400,P051117056Y    ,EXACT MARKETING SERVICES LIMITED,P051147704U    ,GLOBAL BUSINESS COMMANDERS LIMITED,AMARA RAJA BATTERIES LTD,E2006349876,IN ,IN ,MIT ,85071000,4X20FT STC NEW AMARON LEAD ACID STORAGE BATTERIES 12V  MODEL EKN HL 00095D26L ORIGIN INDIA,AMARON,,UNKNOWN,17008,16285,864,19,3418122,31484,3349543,3877,,USD,u ,854531,0,80045,0,194395,0,25,14,0,USD,106
2020MSA7562792,MSA,12,25-Jun-20,26-Jun-20,29-Jun-20,4,C400,P051117056Y    ,EXACT MARKETING SERVICES LIMITED,P051147704U    ,GLOBAL BUSINESS COMMANDERS LIMITED,AMARA RAJA BATTERIES LTD,E2006349876,IN ,IN ,MIT ,85071000,4X20FT STC NEW AMARON LEAD ACID STORAGE BATTERIES 12V MODEL NO.EKN GO 00095D31L ORIGIN INDIA,AMARON,,UNKNOWN,2126,2036,108,19,457399,4213,448222,4150,,USD,u ,114350,0,233769,0,525980,0,25,16,0,USD,101
2020MSA7562792,MSA,2,25-Jun-20,26-Jun-20,29-Jun-20,4,C400,P051117056Y    ,EXACT MARKETING SERVICES LIMITED,P051147704U    ,GLOBAL BUSINESS COMMANDERS LIMITED,AMARA RAJA BATTERIES LTD,E2006349876,IN ,IN ,MIT ,85071000,4X20FTSTC NEW AMARON LEADACID STORAGE BATTERIES 12V MODEL NO.EXX AG 574102069 ORIGIN INDIA,AMARON,,UNKNOWN,1772,1696,90,19,615083,5666,602742,6697,,USD,u ,153771,0,489539,0,1188880,0,25,14,0,USD,106
2020MSA7562792,MSA,5,25-Jun-20,26-Jun-20,29-Jun-20,4,C400,P051117056Y    ,EXACT MARKETING SERVICES LIMITED,P051147704U    ,GLOBAL BUSINESS COMMANDERS LIMITED,AMARA RAJA BATTERIES LTD,E2006349876,IN ,IN ,MIT ,85071000,4X20FT STC NEW AMARON LEAD ACID STORAGE BATTERIES 12V MODEL NO.EKN HL 00055B24L ORIGIN INDIA,AMARON,,UNKNOWN,18898,18094,960,19,2797365,25766,2741241,2855,,USD,u ,699341,0,50522,0,122697,0,25,14,0,USD,106
2020MSA7562792,MSA,13,25-Jun-20,26-Jun-20,29-Jun-20,4,C400,P051117056Y    ,EXACT MARKETING SERVICES LIMITED,P051147704U    ,GLOBAL BUSINESS COMMANDERS LIMITED,AMARA RAJA BATTERIES LTD,E2006349876,IN ,IN ,MIT ,85071000,4X20FTSTC NEW AMARON LEAD ACID STORAGE BATTERIES 12V MODEL NO.EKN AB HC700H29R ORIGIN INDIA,AMARON,,UNKNOWN,945,905,48,19,288700,2659,282908,5894,,USD,u ,72175,0,30262,0,68090,0,25,16,0,USD,101
2020MSA7562792,MSA,4,25-Jun-20,26-Jun-20,29-Jun-20,4,C400,P051117056Y    ,EXACT MARKETING SERVICES LIMITED,P051147704U    ,GLOBAL BUSINESS COMMANDERS LIMITED,AMARA RAJA BATTERIES LTD,E2006349876,IN ,IN ,MIT ,85071000,4X20FT STC NEW AMARON LEAD ACID STORAGE BATTERIES 12V MODEL NO.EKN HW HC180D04R ORIGIN INDIA,AMARON,,UNKNOWN,630,603,32,19,389380,3587,381568,11924,,USD,u ,97345,0,494,0,1111,0,25,16,0,USD,103
2020MSA7562792,MSA,8,25-Jun-20,26-Jun-20,29-Jun-20,4,C400,P051117056Y    ,EXACT MARKETING SERVICES LIMITED,P051147704U    ,GLOBAL BUSINESS COMMANDERS LIMITED,AMARA RAJA BATTERIES LTD,E2006349876,IN ,IN ,MIT ,85071000,4X20FTSTC NEW AMARON LEAD ACID STORAGE BATTERIES 12V MODELNO.EKN HL 00105D31R ORIGIN INDIA,AMARON,,UNKNOWN,3189,3053,162,19,731827,6741,717144,4427,,USD,u ,182957,0,199390,0,484234,0,25,14,0,USD,106
2020MSA7562792,MSA,10,25-Jun-20,26-Jun-20,29-Jun-20,4,C400,P051117056Y    ,EXACT MARKETING SERVICES LIMITED,P051147704U    ,GLOBAL BUSINESS COMMANDERS LIMITED,AMARA RAJA BATTERIES LTD,E2006349876,IN ,IN ,MIT ,85071000,4X20FT STC NEW AMARON LEAD ACID STORAGE BATTERIES 12V MODEL NO.EKN HL 00095D26R ORIGIN INDIA,AMARON,,UNKNOWN,5669,5428,288,19,1139374,10495,1116514,3877,,USD,u ,284844,0,80045,0,194395,0,25,14,0,USD,106
2020MSA7562799,MSA,1,25-Jun-20,26-Jun-20,29-Jun-20,4,C400,P051117056Y    ,EXACT MARKETING SERVICES LIMITED,P051147704U    ,GLOBAL BUSINESS COMMANDERS LIMITED,AMARA RAJA BATTERIES LTD,E2006349881,IN ,IN ,MIT ,85071000,2PALLETS PART OF 4X20FTSTC NEW AMARON LEAD ACID BATTERIES 12V MODEL NO.EAM TT CR00200TT ORIGIN INDIA,AMARON,,UNKNOWN,945,905,48,19,675100,6141,653292,13610,,USD,u ,168775,0,63,0,142,0,25,16,0,ZAR,7
2020ICD223894,ICD,6,01-Aug-20,19-Aug-20,19-Aug-20,18,C490,P051174832U    ,PREMIER TRADING CO LTD,P051378490T    ,INDUS LOGISTICS LIMITED,RITAR POWER (VIETNAM) COMPANY LIMITED.,E2006349971PART,VN ,VN ,ICD ,85071000,1X20 CONTAINING:-RITAR BRAND SOLAR SEALED LEAD ACID BATTERY RT12240S 12V 24AH.,RITAR,,SOLAR,764,725,98,7,258461,2349,253980,2592,,USD,u ,0,0,21356,0,59491,38135,25,14,0,USD,108
